,sensor14,sensor3,sensor9,sensor7,sensor11,sensor21,sensor15,sensor12,sensor4,RUL
9126,8145.33,1578.97,9064.43,554.62,47.23,23.4458,8.4069,522.21,1400.9,138
9127,8145.98,1584.25,9067.2,554.97,47.31,23.3946,8.4292,522.18,1395.13,137
9128,8148.06,1584.68,9065.91,554.61,47.38,23.4739,8.4037,522.18,1404.65,136
9129,8150.91,1587.21,9074.28,554.65,47.25,23.2787,8.3818,522.52,1401.6,135
9130,8147.3,1586.8,9068.67,555.37,47.06,23.474,8.4233,522.32,1395.98,134
9131,8143.47,1584.43,9063.06,554.72,47.06,23.2813,8.4147,522.49,1402.91,133
9132,8149.27,1587.32,9066.23,554.29,47.23,23.3219,8.3622,522.17,1404.18,132
9133,8147.33,1587.69,9068.74,554.17,47.17,23.3408,8.3872,522.8,1396.24,131
9134,8148.79,1582.47,9071.49,553.79,47.34,23.3745,8.4156,521.81,1395.91,130
9135,8150.45,1585.16,9063.16,553.61,47.25,23.3731,8.4275,522.5,1401.33,129
9136,8146.45,1588.2,9061.62,554.5,47.23,23.5193,8.38,522.49,1397.12,128
9137,8150.32,1581.52,9067.96,554.3,47.19,23.3624,8.3813,522.3,1401.77,127
9138,8148.51,1585.66,9066.32,554.29,47.23,23.3916,8.4308,522.84,1400.54,126
9139,8146.89,1585.81,9065.1,554.32,47.33,23.51,8.4305,522.51,1404.45,125
9140,8147.48,1588.38,9069.86,554.08,47.29,23.4356,8.4096,522.35,1403.15,124
9141,8148.66,1581.02,9072.76,554.92,47.25,23.3854,8.4057,522.23,1407.84,123
9142,8148.52,1591.43,9064.32,554.48,47.36,23.3628,8.4082,521.85,1392.23,122
9143,8147.24,1585.38,9064.29,554.08,47.47,23.4203,8.3987,522.31,1402.2,121
9144,8149.7,1579.57,9062.86,554.54,47.52,23.3349,8.4471,522.39,1403.6,120
9145,8149.57,1593.68,9060.47,554.16,47.37,23.3771,8.3654,521.5,1397.43,119
9146,8156.27,1581.19,9063.25,554.48,47.15,23.3933,8.4038,521.84,1401.09,118
9147,8148.58,1584.34,9066.85,553.75,47.29,23.3737,8.4086,522.26,1402.92,117
9148,8144.96,1583.37,9062.83,553.23,47.38,23.3579,8.4117,521.8,1396.84,116
9149,8152.69,1581.79,9070.58,554.34,47.34,23.3665,8.4243,522.16,1404.53,115
9150,8148.84,1585.68,9065.13,553.79,47.33,23.3906,8.3747,522.0,1401.92,114
9151,8147.26,1591.32,9068.19,553.93,47.13,23.4541,8.3987,521.61,1399.9,113
9152,8154.6,1582.29,9067.14,554.85,47.43,23.2522,8.392,522.57,1402.69,112
9153,8152.41,1588.43,9069.72,554.19,47.34,23.3101,8.4324,521.76,1404.6,111
9154,8149.91,1585.78,9065.11,554.92,47.32,23.3257,8.4539,521.97,1398.75,110
9155,8148.29,1588.22,9069.89,554.3,47.51,23.3703,8.4147,521.47,1404.37,109
9156,8151.15,1575.03,9067.26,554.29,47.37,23.4738,8.4164,522.13,1409.09,108
9157,8146.8,1585.05,9071.69,554.51,47.19,23.3731,8.4383,522.25,1405.92,107
9158,8150.13,1584.46,9068.11,554.0,47.24,23.3755,8.4292,522.34,1401.48,106
9159,8152.9,1592.21,9070.17,554.3,47.42,23.3895,8.4354,522.65,1414.4,105
9160,8151.6,1580.4,9070.64,554.48,47.29,23.4281,8.3694,522.04,1403.36,104
9161,8151.92,1585.75,9065.79,554.24,47.43,23.231,8.4228,522.14,1411.44,103
9162,8149.25,1592.48,9068.96,553.6,47.25,23.3327,8.4182,521.81,1401.81,102
9163,8153.47,1584.18,9070.94,553.95,47.29,23.3483,8.3905,521.78,1405.17,101
9164,8146.16,1585.06,9067.87,553.76,47.3,23.2997,8.3821,522.05,1410.45,100
9165,8149.13,1587.72,9072.23,553.83,47.44,23.4487,8.4589,522.12,1404.52,99
9166,8142.07,1584.7,9068.4,554.19,47.38,23.2924,8.4461,522.49,1399.63,98
9167,8150.99,1586.76,9069.67,554.0,47.46,23.3819,8.4116,521.84,1407.32,97
9168,8145.3,1585.84,9066.11,552.66,47.16,23.3344,8.4615,522.47,1395.94,96
9169,8149.41,1587.51,9072.34,554.09,47.22,23.3157,8.4035,521.89,1408.39,95
9170,8155.34,1593.16,9075.81,553.1,47.49,23.3064,8.4271,521.7,1399.21,94
9171,8147.45,1588.91,9064.84,554.0,47.42,23.361,8.4031,522.27,1402.36,93
9172,8150.0,1588.81,9075.41,554.66,47.29,23.2488,8.4332,521.96,1399.27,92
9173,8144.18,1585.77,9069.75,554.41,47.39,23.2879,8.3917,522.47,1405.05,91
9174,8150.15,1586.0,9066.84,553.24,47.39,23.3747,8.4207,522.23,1405.08,90
9175,8157.34,1586.56,9080.3,553.67,47.52,23.3462,8.4263,521.82,1406.34,89
9176,8148.25,1586.81,9066.69,553.95,47.5,23.3697,8.4196,521.56,1411.11,88
9177,8152.18,1588.33,9065.45,554.69,47.44,23.39,8.4033,522.23,1405.95,87
9178,8154.51,1589.6,9078.83,553.81,47.44,23.3346,8.4063,522.32,1404.22,86
9179,8160.18,1583.8,9076.92,553.37,47.39,23.3945,8.4036,521.55,1402.94,85
9180,8147.01,1590.18,9072.96,553.85,47.36,23.3359,8.3933,521.89,1406.25,84
9181,8148.34,1579.94,9070.68,553.66,47.57,23.2885,8.4367,521.75,1401.11,83
9182,8153.19,1583.46,9077.3,554.07,47.52,23.4065,8.4369,521.75,1411.1,82
9183,8149.06,1593.37,9069.49,553.63,47.27,23.3309,8.4125,521.9,1401.96,81
9184,8151.28,1582.69,9067.37,553.44,47.26,23.3861,8.4323,521.98,1400.58,80
9185,8152.76,1595.35,9082.19,552.77,47.35,23.267,8.433,522.26,1407.0,79
9186,8153.64,1588.33,9074.92,553.76,47.39,23.379,8.4401,521.46,1406.68,78
9187,8155.36,1589.12,9074.0,553.25,47.53,23.2847,8.4332,521.59,1401.39,77
9188,8153.67,1589.6,9072.75,554.07,47.3,23.2686,8.4531,521.74,1411.46,76
9189,8152.77,1584.05,9077.18,553.52,47.43,23.4256,8.4226,521.85,1408.4,75
9190,8150.24,1589.97,9069.57,553.87,47.3,23.3338,8.4023,521.28,1399.76,74
9191,8149.85,1588.13,9074.54,554.03,47.21,23.2914,8.3931,521.83,1413.07,73
9192,8156.88,1580.05,9077.58,554.32,47.4,23.3538,8.4696,521.77,1408.59,72
9193,8151.16,1587.59,9069.37,553.74,47.45,23.4264,8.4398,521.69,1405.27,71
9194,8152.3,1589.38,9072.16,553.04,47.39,23.2299,8.4364,521.72,1401.06,70
9195,8156.02,1588.8,9066.15,552.87,47.32,23.3843,8.4433,521.82,1399.62,69
9196,8150.2,1586.78,9069.55,553.6,47.48,23.2274,8.4358,521.76,1406.7,68
9197,8148.92,1597.94,9081.37,553.69,47.53,23.2998,8.4211,521.37,1404.59,67
9198,8152.77,1589.14,9077.78,553.11,47.49,23.3257,8.4136,521.97,1405.85,66
9199,8153.24,1589.77,9076.72,553.58,47.37,23.2946,8.4267,521.38,1402.6,65
9200,8157.84,1588.18,9066.87,553.71,47.4,23.2845,8.4068,521.81,1405.4,64
9201,8154.54,1590.14,9081.54,553.86,47.58,23.257,8.4609,521.63,1404.79,63
9202,8158.18,1591.49,9074.22,553.87,47.47,23.2933,8.4696,521.46,1401.36,62
9203,8153.71,1591.33,9085.46,553.52,47.51,23.2103,8.4527,521.52,1415.96,61
9204,8155.33,1591.36,9073.82,552.89,47.61,23.3289,8.422,521.37,1412.01,60
9205,8154.09,1586.7,9074.98,553.91,47.41,23.2409,8.4319,521.71,1414.5,59
9206,8157.32,1588.64,9076.75,553.14,47.47,23.2812,8.4409,521.47,1413.24,58
9207,8155.52,1585.01,9069.95,552.97,47.59,23.2543,8.4509,521.75,1407.19,57
9208,8156.42,1590.29,9075.93,553.15,47.67,23.2164,8.4395,520.98,1411.36,56
9209,8157.53,1592.17,9079.76,552.96,47.47,23.3325,8.4692,521.36,1412.21,55
9210,8154.31,1591.0,9076.05,554.0,47.63,23.3992,8.4644,521.41,1405.85,54
9211,8160.76,1595.15,9078.76,553.33,47.41,23.3298,8.4428,521.64,1403.99,53
9212,8152.64,1596.5,9079.58,553.45,47.66,23.3044,8.4377,520.77,1410.46,52
9213,8156.38,1595.57,9078.05,553.09,47.55,23.2309,8.4496,521.34,1403.14,51
9214,8155.72,1590.89,9082.87,553.16,47.56,23.2545,8.4377,520.83,1415.32,50
9215,8152.71,1595.56,9081.83,553.23,47.55,23.307,8.4393,521.29,1417.79,49
9216,8156.58,1591.43,9080.28,553.94,47.56,23.2342,8.4713,520.99,1409.8,48
9217,8155.54,1591.64,9080.98,553.16,47.58,23.2483,8.465,521.24,1407.03,47
9218,8154.13,1589.02,9078.34,553.09,47.47,23.2023,8.4305,521.1,1420.46,46
9219,8154.99,1597.23,9083.5,553.16,47.64,23.2177,8.4721,520.78,1409.48,45
9220,8153.74,1590.81,9080.44,553.36,47.78,23.2731,8.4712,521.02,1409.65,44
9221,8159.45,1592.59,9087.05,552.99,47.81,23.2605,8.4754,520.96,1411.85,43
9222,8157.24,1593.27,9082.22,553.78,47.45,23.2224,8.451,521.33,1420.82,42
9223,8162.29,1589.72,9081.05,553.34,47.74,23.2698,8.4554,520.91,1408.5,41
9224,8159.03,1603.82,9079.87,552.8,47.76,23.2984,8.4522,521.26,1416.84,40
9225,8158.32,1586.66,9085.55,553.24,47.58,23.2637,8.4785,521.35,1414.65,39
9226,8166.33,1588.0,9085.48,552.13,47.72,23.2887,8.42,521.35,1412.74,38
9227,8160.6,1591.89,9085.37,553.62,47.61,23.2514,8.4529,520.94,1410.96,37
9228,8156.23,1589.3,9088.07,553.41,47.62,23.2409,8.4533,520.75,1419.35,36
9229,8157.31,1599.01,9090.19,553.03,47.63,23.209,8.4837,520.79,1409.71,35
9230,8164.71,1595.48,9084.74,552.52,47.77,23.1991,8.4831,520.74,1413.38,34
9231,8159.96,1596.7,9086.48,553.07,47.79,23.1514,8.4695,521.43,1412.54,33
9232,8166.77,1602.84,9084.66,553.25,47.49,23.2178,8.4275,520.93,1415.35,32
9233,8161.27,1593.24,9085.92,552.85,47.66,23.1667,8.5075,520.93,1417.87,31
9234,8163.05,1600.34,9085.1,552.55,47.69,23.2984,8.4681,520.88,1414.17,30
9235,8164.77,1589.6,9089.57,551.68,47.75,23.1398,8.4672,520.79,1414.65,29
9236,8167.18,1597.18,9091.74,552.53,47.85,23.2148,8.4665,521.16,1420.9,28
9237,8164.27,1591.92,9098.16,553.11,47.59,23.1375,8.4654,520.74,1415.94,27
9238,8160.44,1594.86,9092.04,553.14,47.87,23.1549,8.4657,520.79,1422.6,26
9239,8166.76,1588.23,9093.48,552.74,47.7,23.1605,8.4749,521.0,1416.07,25
9240,8164.87,1599.1,9092.34,552.37,47.81,23.1856,8.4962,520.86,1417.1,24
9241,8164.28,1599.84,9088.84,552.82,47.76,23.1444,8.4839,520.75,1410.03,23
9242,8171.67,1597.43,9084.48,552.3,47.8,23.1599,8.4801,520.11,1419.79,22
9243,8167.32,1603.73,9087.06,552.46,47.77,23.1101,8.4949,521.01,1415.5,21
9244,8163.51,1595.3,9089.81,552.76,47.96,23.1098,8.5068,519.99,1425.64,20
9245,8165.6,1599.61,9101.84,553.11,47.77,23.0628,8.4709,520.73,1422.83,19
9246,8165.74,1597.71,9094.9,552.88,47.94,23.1176,8.4911,520.67,1417.23,18
9247,8167.15,1605.33,9099.43,551.5,47.81,23.1407,8.4904,520.44,1419.36,17
9248,8165.76,1595.13,9086.83,552.03,48.02,23.1176,8.4854,520.39,1424.51,16
9249,8165.48,1599.02,9092.46,552.16,48.01,23.0752,8.4941,520.28,1424.43,15
9250,8171.1,1596.65,9094.81,551.53,48.03,23.0787,8.5028,519.99,1426.1,14
9251,8171.36,1593.02,9096.77,552.42,48.04,23.1646,8.4752,520.53,1415.24,13
9252,8170.05,1600.95,9098.73,552.08,48.07,22.9843,8.4844,520.49,1422.52,12
9253,8171.3,1593.11,9096.51,552.11,47.84,23.0978,8.5001,520.43,1426.57,11
9254,8167.8,1604.59,9094.7,551.42,48.13,23.1709,8.5228,520.23,1436.65,10
9255,8173.16,1604.96,9100.79,552.2,47.98,23.191,8.5473,520.43,1426.06,9
9256,8166.29,1598.99,9098.91,552.35,47.96,23.0552,8.4887,520.64,1425.61,8
9257,8176.28,1605.32,9099.45,551.04,48.13,23.065,8.5257,520.12,1426.49,7
9258,8174.65,1598.2,9101.7,552.08,48.12,23.1465,8.53,519.5,1420.91,6
9259,8173.07,1597.77,9109.37,551.47,48.05,23.1393,8.5429,520.5,1427.12,5
9260,8174.55,1606.28,9109.62,551.76,48.0,23.107,8.5324,519.87,1422.21,4
9261,8173.23,1605.71,9097.78,551.77,48.14,23.0423,8.4635,520.18,1433.16,3
9262,8171.29,1600.06,9110.6,551.63,47.97,23.0345,8.5209,520.55,1427.67,2
9263,8176.56,1604.52,9109.27,551.93,48.23,22.965,8.527,520.18,1422.89,1
9264,8176.36,1602.64,9107.27,551.7,48.28,23.1299,8.5238,519.72,1433.3,0
9265,8148.9,1576.34,9062.79,554.29,47.39,23.4323,8.4149,521.98,1403.88,230
9266,8144.72,1581.14,9065.1,554.11,47.26,23.3808,8.4182,522.48,1401.49,229
9267,8145.33,1584.44,9060.38,554.97,47.38,23.4419,8.3994,522.65,1404.37,228
9268,8148.32,1585.47,9066.63,553.67,47.39,23.2644,8.4051,522.38,1395.88,227
9269,8144.23,1586.98,9066.16,553.62,47.15,23.4096,8.4181,521.8,1400.11,226
9270,8146.34,1587.09,9066.56,554.68,47.32,23.3299,8.4022,522.38,1404.26,225
9271,8147.34,1582.04,9066.45,554.63,47.38,23.4346,8.4022,522.18,1399.55,224
9272,8141.87,1576.47,9064.2,553.93,47.46,23.3935,8.4118,522.15,1397.54,223
9273,8144.64,1583.9,9068.56,554.66,47.16,23.3517,8.4081,522.13,1396.15,222
9274,8149.69,1583.54,9058.86,554.63,46.94,23.5182,8.39,521.96,1394.31,221
9275,8150.89,1581.65,9065.92,554.17,47.27,23.4575,8.4178,521.87,1401.42,220
9276,8144.6,1590.97,9059.34,554.52,47.16,23.4385,8.3824,522.4,1396.97,219
9277,8138.26,1581.93,9066.23,554.18,47.11,23.4703,8.4151,521.79,1395.69,218
9278,8143.53,1587.36,9069.23,554.22,47.01,23.3859,8.4054,522.16,1394.82,217
9279,8148.07,1587.61,9070.49,554.16,47.31,23.4874,8.4253,522.47,1394.65,216
9280,8144.07,1586.28,9062.83,554.62,47.33,23.3461,8.4081,522.66,1389.4,215
9281,8150.45,1588.51,9064.41,554.35,47.1,23.4134,8.4168,522.43,1395.88,214
9282,8150.72,1584.75,9058.29,553.76,47.12,23.4058,8.425,522.21,1396.3,213
9283,8143.83,1585.16,9061.12,554.61,47.38,23.3902,8.4106,522.46,1395.01,212
9284,8144.96,1584.29,9065.94,553.69,47.12,23.381,8.3923,522.7,1403.8,211
9285,8147.33,1580.07,9064.54,554.15,47.18,23.4726,8.3984,522.21,1398.66,210
9286,8148.61,1585.29,9066.3,554.65,47.06,23.4722,8.4103,522.49,1409.48,209
9287,8147.17,1572.34,9060.99,554.21,47.24,23.2976,8.3828,522.37,1401.51,208
9288,8144.37,1587.86,9063.43,554.73,47.21,23.4347,8.452,522.18,1399.38,207
9289,8149.78,1581.05,9058.03,554.37,47.04,23.4623,8.3806,522.26,1390.8,206
9290,8146.97,1588.21,9063.8,554.59,47.21,23.3157,8.3984,522.44,1396.71,205
9291,8150.42,1583.89,9063.6,554.17,47.44,23.435,8.4059,522.13,1395.44,204
9292,8151.99,1578.18,9065.02,553.91,47.31,23.3393,8.3972,522.05,1400.78,203
9293,8147.49,1589.61,9066.41,553.84,47.1,23.4955,8.4041,522.45,1396.77,202
9294,8142.15,1590.33,9057.96,553.65,47.3,23.3828,8.4048,522.73,1393.3,201
9295,8149.31,1587.01,9067.04,553.86,47.28,23.3682,8.4127,521.99,1398.14,200
9296,8153.82,1584.43,9060.82,554.79,47.2,23.4056,8.397,521.79,1399.54,199
9297,8142.09,1582.17,9059.03,554.42,47.24,23.3628,8.4372,522.48,1398.03,198
9298,8144.97,1576.99,9070.98,553.73,47.33,23.3232,8.3651,522.62,1401.23,197
9299,8145.03,1583.47,9067.72,553.66,47.15,23.4334,8.438,522.66,1393.4,196
9300,8147.64,1589.6,9057.89,553.91,47.31,23.4601,8.4164,522.45,1406.3,195
9301,8146.17,1583.54,9064.29,553.39,47.11,23.4468,8.3687,522.06,1395.63,194
9302,8151.48,1583.12,9068.09,554.97,47.24,23.3366,8.4222,522.41,1403.58,193
9303,8149.6,1584.48,9067.03,553.5,47.29,23.3152,8.3819,522.2,1403.94,192
9304,8142.88,1580.52,9061.16,554.0,47.1,23.4574,8.3993,522.27,1402.27,191
9305,8147.85,1592.88,9069.62,553.61,47.33,23.4511,8.4133,522.23,1398.46,190
9306,8147.53,1591.61,9060.38,554.32,47.13,23.4084,8.3996,522.2,1396.98,189
9307,8144.91,1587.48,9068.92,553.89,47.07,23.2892,8.4259,521.94,1398.16,188
9308,8146.44,1588.3,9063.5,554.58,47.05,23.4356,8.3957,522.01,1400.69,187
9309,8137.78,1583.17,9063.39,554.8,47.16,23.3696,8.3878,522.12,1406.77,186
9310,8149.34,1591.04,9067.78,554.63,47.21,23.3096,8.3794,522.69,1404.53,185
9311,8147.93,1586.22,9062.28,554.28,47.24,23.3863,8.4026,521.99,1394.9,184
9312,8148.96,1583.38,9068.76,554.11,47.27,23.3603,8.4226,522.09,1396.86,183
9313,8149.09,1589.97,9063.1,554.07,47.2,23.4253,8.3885,522.41,1408.52,182
9314,8143.03,1590.3,9064.86,554.59,47.23,23.3963,8.4059,522.22,1400.48,181
9315,8145.58,1581.67,9075.25,554.36,47.16,23.2452,8.3767,522.16,1400.15,180
9316,8149.61,1584.95,9074.72,555.14,47.28,23.4298,8.4004,522.75,1401.76,179
9317,8144.72,1584.49,9063.24,553.53,47.29,23.353,8.3792,522.26,1400.43,178
9318,8145.85,1575.01,9062.43,554.41,47.15,23.3466,8.3645,522.06,1399.05,177
9319,8145.11,1583.85,9063.16,554.84,47.1,23.371,8.4213,522.16,1400.9,176
9320,8144.19,1587.02,9067.49,554.32,47.12,23.3373,8.3953,522.82,1391.58,175
9321,8147.8,1590.35,9067.11,554.58,47.16,23.3417,8.3906,522.52,1403.2,174
9322,8145.18,1585.1,9067.43,553.88,47.22,23.3852,8.3903,522.39,1402.41,173
9323,8151.67,1578.8,9072.79,554.36,47.23,23.3584,8.4242,522.31,1398.39,172
9324,8146.22,1586.16,9064.01,553.8,47.23,23.3977,8.4251,522.15,1392.42,171
9325,8147.89,1586.52,9068.8,554.68,47.34,23.3682,8.4184,522.13,1399.36,170
9326,8143.83,1592.04,9061.83,554.29,47.14,23.4076,8.3932,522.32,1403.23,169
9327,8152.55,1585.01,9069.38,553.58,47.18,23.4837,8.4306,522.46,1398.86,168
9328,8150.85,1586.88,9072.85,554.68,47.32,23.4145,8.3648,522.11,1399.85,167
9329,8152.6,1587.09,9071.08,554.3,47.35,23.4317,8.3833,522.83,1392.72,166
9330,8151.18,1580.02,9060.34,554.61,47.3,23.5172,8.4118,522.32,1406.96,165
9331,8148.25,1585.13,9065.13,554.45,47.23,23.3576,8.3907,522.41,1404.21,164
9332,8152.3,1583.38,9058.48,554.36,47.19,23.4937,8.3949,522.09,1401.44,163
9333,8151.2,1582.02,9068.0,554.35,47.26,23.4277,8.4017,522.32,1396.62,162
9334,8146.86,1588.61,9067.82,554.0,47.27,23.3765,8.4117,522.97,1401.9,161
9335,8147.57,1585.74,9065.38,554.48,47.29,23.4199,8.4387,521.69,1399.17,160
9336,8145.02,1589.47,9065.25,554.59,47.2,23.3513,8.3982,521.78,1400.71,159
9337,8151.58,1590.06,9064.3,554.35,47.17,23.3671,8.4124,522.8,1397.73,158
9338,8151.75,1578.3,9073.84,554.04,47.39,23.3725,8.4105,522.45,1400.9,157
9339,8146.95,1587.37,9067.46,554.22,47.24,23.2872,8.3744,522.27,1400.42,156
9340,8148.63,1587.9,9072.87,554.82,47.31,23.459,8.4701,522.3,1396.48,155
9341,8155.62,1586.78,9075.06,554.29,47.18,23.424,8.4379,522.2,1399.73,154
9342,8148.95,1587.16,9073.42,554.63,47.41,23.4659,8.4202,522.36,1391.09,153
9343,8152.41,1583.0,9066.65,553.67,47.26,23.4111,8.4206,521.95,1397.4,152
9344,8149.96,1587.39,9071.21,554.86,47.15,23.492,8.3931,522.39,1395.96,151
9345,8144.94,1584.25,9073.68,555.07,47.25,23.431,8.3891,522.31,1396.2,150
9346,8150.17,1587.84,9071.72,554.38,47.38,23.3756,8.4353,522.5,1404.42,149
9347,8149.02,1589.08,9070.49,554.83,47.26,23.3687,8.435,522.17,1399.29,148
9348,8151.5,1584.08,9072.69,554.36,47.18,23.4543,8.3702,522.48,1403.77,147
9349,8148.85,1587.82,9074.13,554.54,47.24,23.3965,8.4205,522.51,1400.3,146
9350,8153.66,1582.17,9070.56,554.21,47.27,23.3646,8.4137,522.13,1393.24,145
9351,8151.48,1583.44,9062.92,554.15,47.11,23.3078,8.4385,522.77,1398.08,144
9352,8151.18,1588.09,9072.06,554.39,47.18,23.4976,8.4046,522.18,1405.22,143
9353,8151.07,1588.82,9067.82,554.55,47.2,23.4373,8.4119,522.04,1400.71,142
9354,8147.76,1584.2,9066.63,554.32,47.27,23.4554,8.4214,522.58,1408.35,141
9355,8151.93,1588.81,9069.24,553.75,47.15,23.4528,8.3903,521.86,1407.43,140
9356,8149.59,1582.91,9067.31,554.09,47.24,23.4104,8.3902,522.2,1402.49,139
9357,8152.73,1588.72,9063.22,554.38,47.35,23.3816,8.3866,522.04,1401.94,138
9358,8156.38,1590.94,9072.58,553.26,47.39,23.4658,8.3954,522.26,1400.85,137
9359,8150.64,1583.11,9071.52,553.61,47.53,23.5076,8.3951,522.33,1396.02,136
9360,8150.46,1589.59,9069.29,553.85,47.3,23.4029,8.4118,522.03,1403.77,135
9361,8153.49,1580.52,9085.69,554.5,47.21,23.4349,8.4335,522.12,1401.46,134
9362,8151.51,1581.34,9075.13,554.12,47.31,23.4492,8.4218,522.46,1404.85,133
9363,8153.44,1582.66,9077.33,554.13,47.38,23.4172,8.4169,522.27,1404.64,132
9364,8143.76,1591.08,9071.62,554.8,47.33,23.4921,8.3974,522.07,1397.66,131
9365,8153.2,1589.3,9079.94,553.93,47.38,23.4642,8.3922,521.8,1402.75,130
9366,8153.16,1587.96,9066.87,554.59,47.27,23.3615,8.4095,522.46,1404.51,129
9367,8150.45,1584.21,9069.21,554.44,47.36,23.2994,8.4417,522.0,1402.82,128
9368,8153.77,1584.14,9075.12,554.0,47.27,23.3039,8.4198,522.45,1397.78,127
9369,8154.72,1587.08,9075.79,554.55,47.29,23.3078,8.4262,522.44,1397.38,126
9370,8158.34,1584.65,9074.22,554.98,47.4,23.3834,8.3848,522.1,1402.06,125
9371,8149.16,1580.2,9070.54,554.5,47.37,23.4044,8.4038,522.48,1399.73,124
9372,8155.53,1583.52,9069.45,554.61,47.53,23.2532,8.4224,521.81,1403.39,123
9373,8157.56,1577.68,9072.5,554.29,47.33,23.4283,8.3975,522.05,1399.29,122
9374,8154.92,1584.89,9074.73,553.37,47.28,23.2959,8.4381,522.22,1398.75,121
9375,8152.11,1579.14,9077.72,554.56,47.33,23.409,8.4302,522.59,1402.74,120
9376,8157.27,1587.86,9080.95,554.2,47.1,23.3286,8.3802,522.23,1404.72,119
9377,8151.69,1586.49,9074.51,553.83,47.21,23.3109,8.4191,522.0,1395.82,118
9378,8152.25,1586.35,9067.8,553.73,47.25,23.3964,8.4315,522.17,1396.42,117
9379,8156.13,1583.95,9078.93,554.53,47.36,23.4473,8.4104,522.1,1393.97,116
9380,8154.88,1593.76,9078.73,554.3,47.42,23.3267,8.3808,522.76,1404.9,115
9381,8152.61,1580.64,9073.18,554.71,47.36,23.33,8.4382,521.88,1406.38,114
9382,8154.35,1586.34,9071.96,553.39,47.35,23.4144,8.4151,521.63,1399.51,113
9383,8154.77,1586.09,9072.92,554.27,47.06,23.2948,8.4299,522.07,1390.45,112
9384,8161.43,1588.55,9068.99,554.27,47.31,23.4132,8.4052,522.27,1401.07,111
9385,8154.18,1589.41,9069.27,553.63,47.3,23.3528,8.4567,522.38,1399.93,110
9386,8152.6,1586.82,9077.56,553.9,47.38,23.3222,8.3993,522.15,1400.63,109
9387,8157.78,1592.87,9069.93,554.04,47.2,23.3386,8.4086,521.99,1396.62,108
9388,8159.49,1585.63,9075.13,554.68,47.24,23.3738,8.4541,521.84,1405.08,107
9389,8153.9,1582.96,9083.28,554.57,47.34,23.2803,8.4026,522.38,1397.73,106
9390,8155.0,1579.8,9078.74,553.86,47.22,23.3129,8.4054,522.14,1400.93,105
9391,8162.87,1586.03,9079.14,553.83,47.31,23.3955,8.4069,522.58,1407.52,104
9392,8160.39,1585.67,9077.31,554.18,47.44,23.4026,8.3935,522.11,1406.02,103
9393,8158.56,1580.19,9085.25,554.37,47.23,23.3757,8.414,522.12,1398.93,102
9394,8157.2,1595.71,9077.04,554.5,47.24,23.3519,8.4635,522.59,1402.09,101
9395,8159.93,1586.1,9079.77,553.72,47.47,23.3736,8.4019,521.88,1395.28,100
9396,8159.86,1590.47,9075.46,553.14,47.44,23.3766,8.3847,522.22,1396.18,99
9397,8161.72,1586.64,9085.2,554.48,47.43,23.264,8.4237,522.47,1399.92,98
9398,8159.75,1587.53,9089.17,553.62,47.27,23.347,8.4292,521.89,1399.67,97
9399,8158.97,1591.14,9076.2,555.2,47.27,23.2983,8.399,521.27,1397.59,96
9400,8163.53,1582.87,9079.84,554.0,47.4,23.4057,8.4288,521.84,1405.06,95
9401,8157.32,1586.86,9080.62,554.0,47.3,23.4128,8.4055,522.01,1403.65,94
9402,8163.03,1586.7,9086.91,554.17,47.09,23.3331,8.4059,521.9,1410.02,93
9403,8160.35,1583.75,9078.15,554.12,47.3,23.3403,8.4079,521.88,1408.99,92
9404,8159.01,1583.78,9083.14,553.84,47.38,23.405,8.4296,522.01,1402.22,91
9405,8160.56,1579.98,9088.46,553.71,47.42,23.4452,8.3977,521.63,1400.18,90
9406,8162.77,1587.81,9085.0,553.84,47.24,23.4193,8.3446,522.6,1400.04,89
9407,8163.9,1586.18,9085.12,554.59,47.37,23.3323,8.431,522.32,1405.89,88
9408,8162.83,1588.01,9084.75,554.55,47.19,23.4883,8.4403,522.4,1406.95,87
9409,8164.54,1581.33,9085.19,553.69,47.36,23.3868,8.3969,522.1,1402.7,86
9410,8165.11,1584.24,9089.08,553.63,47.37,23.3931,8.4194,521.45,1405.39,85
9411,8164.07,1594.6,9082.47,554.18,47.53,23.3166,8.3923,521.85,1401.95,84
9412,8160.94,1588.13,9091.61,554.18,47.21,23.3924,8.4309,521.84,1402.21,83
9413,8160.03,1587.15,9079.35,553.94,47.44,23.3767,8.4378,521.99,1408.11,82
9414,8160.37,1585.96,9094.33,554.89,47.3,23.3854,8.4121,521.2,1409.73,81
9415,8167.42,1585.5,9085.09,553.68,47.54,23.2836,8.4248,521.45,1400.86,80
9416,8164.39,1590.34,9094.31,554.55,47.49,23.4439,8.4345,521.5,1412.93,79
9417,8169.85,1594.39,9084.28,554.03,47.2,23.2717,8.4318,521.99,1397.83,78
9418,8170.6,1585.91,9096.19,553.9,47.19,23.4489,8.4296,521.97,1400.94,77
9419,8166.66,1587.86,9089.61,553.97,47.44,23.3339,8.4457,521.64,1406.51,76
9420,8171.18,1590.67,9099.52,553.73,47.31,23.3283,8.4445,521.21,1400.6,75
9421,8167.12,1592.57,9084.88,553.62,47.36,23.2402,8.4177,521.39,1402.09,74
9422,8170.44,1590.45,9094.69,553.71,47.5,23.2618,8.4051,521.74,1413.96,73
